"AUSTIN CAMP MABRY, TX US (USW00013958)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1/5/1973,,49,42,0.03,0,0
1/6/1973,,42,35,0.1,0,0
1/7/1973,,41,35,0.24,0,0
1/8/1973,,37,26,0,0,0
1/9/1973,,28,25,0.21,0.3,0
1/10/1973,,30,23,0.15,0.3,0
1/11/1973,,30,24,0.01,0.2,0
1/12/1973,,38,18,0,0,1
1/13/1973,,54,24,0,0,0
1/14/1973,,65,32,0,0,0
1/15/1973,,70,35,0,0,0
1/16/1973,,67,47,0,0,0
1/17/1973,,74,58,0,0,0
1/18/1973,,76,50,0,0,0
1/19/1973,,73,42,0,0,0
1/20/1973,,76,53,0.32,0,0
1/21/1973,,65,45,0,0,0
1/22/1973,,64,35,0,0,0
1/23/1973,,55,40,0,0,0
1/24/1973,,51,37,0.13,0,0
1/25/1973,,43,40,0.84,0,0
1/26/1973,,59,39,0,0,0
1/27/1973,,67,43,0,0,0
1/28/1973,,49,33,0,0,0
1/29/1973,,54,24,0,0,0
1/30/1973,,63,32,0,0,0
1/31/1973,,72,51,0.03,0,0
2/1/1973,,66,42,0,0,0
2/2/1973,,65,38,0,0,0
2/3/1973,,68,39,0,0,0
2/4/1973,,76,47,0,0,0
2/5/1973,,74,53,0,0,0
2/6/1973,,67,58,0,0,0
2/7/1973,,71,47,0.09,0,0
2/8/1973,,47,28,0.5,0.6,0
2/9/1973,,39,28,0.02,0.3,1
2/10/1973,,46,24,0,0,0
2/11/1973,,56,29,0,0,0
2/12/1973,,65,49,0,0,0
2/13/1973,,75,46,0,0,0
2/14/1973,,56,42,0,0,0
2/15/1973,,56,36,0,0,0
2/16/1973,,49,35,0,0,0
2/17/1973,,43,34,0.56,0,0
2/18/1973,,47,36,0,0,0
2/19/1973,,61,42,0,0,0
2/20/1973,,53,45,0,0,0
2/21/1973,,50,43,0.52,0,0
2/22/1973,,49,44,0.36,0,0
2/23/1973,,52,42,0,0,0
2/24/1973,,62,36,0,0,0
2/25/1973,,72,43,0,0,0
2/26/1973,,68,50,0,0,0
2/27/1973,,64,47,0,0,0
2/28/1973,,67,47,0,0,0
3/1/1973,,77,58,0.04,0,0
3/2/1973,,77,45,0,0,0
3/3/1973,,69,53,0.01,0,0
3/4/1973,,71,49,0,0,0
3/5/1973,,70,51,0,0,0
3/6/1973,,78,56,0.39,0,0
3/7/1973,,80,46,0,0,0
3/8/1973,,78,54,0,0,0
3/9/1973,,68,64,0.04,0,0
3/10/1973,,78,59,0.11,0,0
3/11/1973,,81,48,0,0,0
3/12/1973,,83,49,0,0,0
3/13/1973,,75,65,0,0,0
3/14/1973,,80,56,0,0,0
3/15/1973,,68,48,0.7,0,0
3/16/1973,,67,46,0.43,0,0
3/17/1973,,74,41,0,0,0
3/18/1973,,76,46,0,0,0
3/19/1973,,80,62,0,0,0
3/20/1973,,71,53,0,0,0
3/21/1973,,71,47,0,0,0
3/22/1973,,69,53,0,0,0
3/23/1973,,68,62,0.46,0,0
3/24/1973,,74,56,0.69,0,0
3/25/1973,,72,52,0,0,0
3/26/1973,,71,46,0,0,0
3/27/1973,,70,51,0,0,0
3/28/1973,,76,59,0.01,0,0
3/29/1973,,79,61,0,0,0
3/30/1973,,75,54,0.04,0,0
3/31/1973,,79,49,0,0,0
4/1/1973,,74,48,0,0,0
4/2/1973,,78,49,0.14,0,0
4/3/1973,,67,49,0,0,0
4/4/1973,,65,45,0,0,0
4/5/1973,,65,41,0,0,0
4/6/1973,,55,48,0.66,0,0
4/7/1973,,66,45,0,0,0
4/8/1973,,57,41,0.02,0,0
4/9/1973,,60,35,0,0,0
4/10/1973,,61,35,0,0,0
4/11/1973,,66,41,0,0,0
4/12/1973,,73,56,0,0,0
4/13/1973,,76,61,0,0,0
4/14/1973,,69,63,0.17,0,0
4/15/1973,,70,62,0.65,0,0
4/16/1973,,69,59,0,0,0
4/17/1973,,72,56,1.19,0,0
4/18/1973,,79,51,0,0,0
4/19/1973,,86,68,0.01,0,0
4/20/1973,,83,72,0,0,0
4/21/1973,,75,71,0.07,0,0
4/22/1973,,74,69,0.04,0,0
4/23/1973,,76,70,0,0,0
4/24/1973,,79,70,0,0,0
4/25/1973,,81,60,0.14,0,0
4/26/1973,,74,55,0,0,0
4/27/1973,,69,48,0,0,0
4/28/1973,,76,48,0,0,0
4/29/1973,,76,58,0,0,0
4/30/1973,,75,67,0,0,0
5/1/1973,,77,69,0.38,0,0
5/2/1973,,73,61,0,0,0
5/3/1973,,74,53,0,0,0
5/4/1973,,77,48,0,0,0
5/5/1973,,74,55,0.12,0,0
5/6/1973,,78,64,0.37,0,0
5/7/1973,,82,59,0.24,0,0
5/8/1973,,86,57,0,0,0
5/9/1973,,89,63,0,0,0
5/10/1973,,85,63,0,0,0
5/11/1973,,88,70,0.08,0,0
5/12/1973,,77,63,0.15,0,0
5/13/1973,,76,61,0,0,0
5/14/1973,,71,60,0,0,0
5/15/1973,,78,57,0,0,0
5/16/1973,,82,50,0,0,0
5/17/1973,,87,57,0,0,0
5/18/1973,,90,59,0,0,0
5/19/1973,,94,65,0,0,0
5/20/1973,,91,71,0,0,0
5/21/1973,,90,68,0,0,0
5/22/1973,,89,69,0,0,0
5/23/1973,,88,70,0,0,0
5/24/1973,,89,73,0,0,0
5/25/1973,,87,72,0.04,0,0
5/26/1973,,92,71,0,0,0
5/27/1973,,92,70,0,0,0
5/28/1973,,86,65,0,0,0
5/29/1973,,90,63,0,0,0
5/30/1973,,90,64,0,0,0
5/31/1973,,90,62,0,0,0
6/1/1973,,86,73,0.08,0,0
6/2/1973,,91,73,0,0,0
6/3/1973,,89,67,0.33,0,0
6/4/1973,,91,67,0,0,0
6/5/1973,,92,68,0.3,0,0
6/6/1973,,86,66,0,0,0
6/7/1973,,86,62,0,0,0
6/8/1973,,86,63,0,0,0
6/9/1973,,82,68,0.13,0,0
6/10/1973,,88,68,0,0,0
6/11/1973,,76,66,1.32,0,0
6/12/1973,,75,67,0.96,0,0
6/13/1973,,84,70,0,0,0
6/14/1973,,90,70,0,0,0
6/15/1973,,91,75,0,0,0
6/16/1973,,91,76,0,0,0
6/17/1973,,92,77,0,0,0
6/18/1973,,92,77,0,0,0
6/19/1973,,92,76,0,0,0
6/20/1973,,78,69,0.42,0,0
6/21/1973,,83,68,0.05,0,0
6/22/1973,,88,69,0,0,0
6/23/1973,,86,71,0,0,0
6/24/1973,,84,70,0.19,0,0
6/25/1973,,72,68,0.92,0,0
6/26/1973,,84,68,0,0,0
6/27/1973,,90,70,0,0,0
6/28/1973,,91,72,0,0,0
6/29/1973,,91,73,0,0,0
6/30/1973,,92,77,0,0,0
7/1/1973,,92,74,0,0,0
7/2/1973,,92,74,0.02,0,0
7/3/1973,,92,74,0,0,0
7/4/1973,,93,72,0,0,0
7/5/1973,,96,74,0,0,0
7/6/1973,,89,71,0.8,0,0
7/7/1973,,91,73,0.09,0,0
7/8/1973,,86,71,1.8,0,0
7/9/1973,,90,73,0,0,0
7/10/1973,,91,74,0,0,0
7/11/1973,,92,74,0,0,0
7/12/1973,,92,72,0,0,0
7/13/1973,,91,68,0,0,0
7/14/1973,,90,73,0,0,0
7/15/1973,,87,74,0.05,0,0
7/16/1973,,88,73,0.12,0,0
7/17/1973,,93,75,0,0,0
7/18/1973,,93,74,0,0,0
7/19/1973,,93,75,0,0,0
7/20/1973,,94,75,0,0,0
7/21/1973,,94,74,0,0,0
7/22/1973,,94,76,0,0,0
7/23/1973,,94,75,0.01,0,0
7/24/1973,,93,72,0,0,0
7/25/1973,,96,74,0,0,0
7/26/1973,,97,75,0,0,0
7/27/1973,,93,74,0,0,0
7/28/1973,,95,73,0,0,0
7/29/1973,,95,75,0,0,0
7/30/1973,,96,72,0.06,0,0
7/31/1973,,83,72,0,0,0
8/1/1973,,92,74,0,0,0
8/2/1973,,93,72,0,0,0
8/3/1973,,92,67,0,0,0
8/4/1973,,90,73,0,0,0
8/5/1973,,90,68,0,0,0
8/6/1973,,94,72,0,0,0
8/7/1973,,90,74,0,0,0
8/8/1973,,94,74,0,0,0
8/9/1973,,96,76,0,0,0
8/10/1973,,95,74,0,0,0
8/11/1973,,94,73,0,0,0
8/12/1973,,90,74,0,0,0
8/13/1973,,92,73,0,0,0
8/14/1973,,93,71,0.01,0,0
8/15/1973,,92,66,0,0,0
8/16/1973,,93,71,0,0,0
8/17/1973,,91,73,0,0,0
8/18/1973,,88,72,0,0,0
8/19/1973,,90,74,0,0,0
8/20/1973,,96,73,0,0,0
8/21/1973,,99,74,0,0,0
8/22/1973,,99,74,0,0,0
8/23/1973,,99,70,0,0,0
8/24/1973,,94,71,0,0,0
8/25/1973,,93,69,0,0,0
8/26/1973,,93,72,0,0,0
8/27/1973,,92,72,0,0,0
8/28/1973,,92,71,0,0,0
8/29/1973,,91,72,0.03,0,0
8/30/1973,,92,72,0.02,0,0
8/31/1973,,93,72,0,0,0
9/1/1973,,94,73,0,0,0
9/2/1973,,96,75,0,0,0
9/3/1973,,94,75,0,0,0
9/4/1973,,88,73,0,0,0
9/5/1973,,81,69,0,0,0
9/6/1973,,79,68,0.53,0,0
9/7/1973,,79,67,0.1,0,0
9/8/1973,,91,71,0,0,0
9/9/1973,,93,75,0,0,0
9/10/1973,,94,77,0,0,0
9/11/1973,,92,76,0,0,0
9/12/1973,,96,74,0,0,0
9/13/1973,,98,74,0.06,0,0
9/14/1973,,89,71,0,0,0
9/15/1973,,89,64,0,0,0
9/16/1973,,82,70,0,0,0
9/17/1973,,90,67,0,0,0
9/18/1973,,85,63,0,0,0
9/19/1973,,90,65,0,0,0
9/20/1973,,90,73,0,0,0
9/21/1973,,92,72,0,0,0
9/22/1973,,91,69,0,0,0
9/23/1973,,90,74,0,0,0
9/24/1973,,94,76,0,0,0
9/25/1973,,95,78,0,0,0
9/26/1973,,91,70,4.71,0,0
9/27/1973,,73,68,2.04,0,0
9/28/1973,,80,61,0,0,0
9/29/1973,,85,58,0,0,0
9/30/1973,,89,63,0,0,0
10/1/1973,,87,69,0,0,0
10/2/1973,,90,73,0,0,0
10/3/1973,,91,73,0,0,0
10/4/1973,,82,69,1.74,0,0
10/5/1973,,77,66,0.39,0,0
10/6/1973,,83,70,0.03,0,0
10/7/1973,,88,72,0,0,0
10/8/1973,,88,68,0,0,0
10/9/1973,,89,71,0,0,0
10/10/1973,,89,77,0.1,0,0
10/11/1973,,78,66,4.64,0,0
10/12/1973,,82,67,0.14,0,0
10/13/1973,,73,64,1.13,0,0
10/14/1973,,71,67,0.41,0,0
10/15/1973,,68,66,1.22,0,0
10/16/1973,,76,65,0.05,0,0
10/17/1973,,74,57,0,0,0
10/18/1973,,76,49,0,0,0
10/19/1973,,80,51,0,0,0
10/20/1973,,80,52,0,0,0
10/21/1973,,79,51,0,0,0
10/22/1973,,81,54,0,0,0
10/23/1973,,81,53,0,0,0
10/24/1973,,81,54,0,0,0
10/25/1973,,81,62,0,0,0
10/26/1973,,83,66,0.24,0,0
10/27/1973,,78,61,0.75,0,0
10/28/1973,,75,53,0,0,0
10/29/1973,,73,50,0,0,0
10/30/1973,,72,59,0.27,0,0
10/31/1973,,73,52,0,0,0
11/1/1973,,80,47,0,0,0
11/2/1973,,84,62,0,0,0
11/3/1973,,69,59,0,0,0
11/4/1973,,87,65,0.01,0,0
11/5/1973,,72,53,0,0,0
11/6/1973,,59,52,0,0,0
11/7/1973,,77,59,0,0,0
11/8/1973,,85,66,0.02,0,0
11/9/1973,,66,54,0,0,0
11/10/1973,,66,51,0,0,0
11/11/1973,,71,50,0,0,0
11/12/1973,,76,54,0,0,0
11/13/1973,,82,59,0,0,0
11/14/1973,,82,65,0,0,0
11/15/1973,,79,53,0,0,0
11/16/1973,,73,52,0,0,0
11/17/1973,,80,53,0,0,0
11/18/1973,,80,64,0,0,0
11/19/1973,,82,67,0,0,0
11/20/1973,,76,46,0.33,0,0
11/21/1973,,75,44,0,0,0
11/22/1973,,82,59,0,0,0
11/23/1973,,83,72,0.15,0,0
11/24/1973,,83,54,0.02,0,0
11/25/1973,,66,49,0,0,0
11/26/1973,,76,58,0.05,0,0
11/27/1973,,72,51,0,0,0
11/28/1973,,64,40,0,0,0
11/29/1973,,70,36,0,0,0
11/30/1973,,72,40,0,0,0
12/1/1973,,73,46,0,0,0
12/2/1973,,75,48,0,0,0
12/3/1973,,74,59,0.06,0,0
12/4/1973,,67,42,0,0,0
12/5/1973,,57,35,0,0,0
12/6/1973,,59,36,0,0,0
12/7/1973,,58,40,0,0,0
12/8/1973,,62,35,0,0,0
12/9/1973,,66,42,0,0,0
12/10/1973,,55,36,0,0,0
12/11/1973,,70,35,0,0,0
12/12/1973,,86,48,0,0,0
12/13/1973,,71,48,0,0,0
12/14/1973,,76,41,0,0,0
12/15/1973,,57,41,0,0,0
12/16/1973,,59,36,0,0,0
12/17/1973,,66,33,0,0,0
12/18/1973,,75,46,0,0,0
12/19/1973,,65,30,0.65,0,0
12/20/1973,,44,26,0,0,0
12/21/1973,,57,22,0,0,0
12/22/1973,,67,31,0,0,0
12/23/1973,,72,48,0.05,0,0
12/24/1973,,70,46,0,0,0
12/25/1973,,53,43,0,0,0
12/26/1973,,65,37,0,0,0
12/27/1973,,61,33,0,0,0
12/28/1973,,74,44,0,0,0
12/29/1973,,66,46,0,0,0
12/30/1973,,79,39,0,0,0
12/31/1973,,48,30,0,0,0
1/1/1974,,39,22,0,0,0
1/2/1974,,37,31,0.01,0,0
1/3/1974,,32,25,0,0,0
1/4/1974,,39,30,0,0,0
1/5/1974,,47,30,0.01,0,0
1/6/1974,,70,43,0,0,0
1/7/1974,,52,36,0,0,0
1/8/1974,,64,46,0.02,0,0
1/9/1974,,62,35,0.04,0,0
1/10/1974,,42,34,0.03,0,0
1/11/1974,,44,32,0,0,0
1/12/1974,,34,26,0,0,0
1/13/1974,,46,30,0.05,0,0
1/14/1974,,64,45,0,0,0
1/15/1974,,61,38,0,0,0
1/16/1974,,71,46,0,0,0
1/17/1974,,76,60,0,0,0
1/18/1974,,79,56,0.88,0,0
1/19/1974,,60,46,0,0,0
1/20/1974,,78,41,0,0,0
1/21/1974,,76,42,0,0,0
1/22/1974,,77,52,0,0,0
1/23/1974,,52,40,0.54,0,0
1/24/1974,,48,41,0.57,0,0
1/25/1974,,48,42,0.59,0,0
1/26/1974,,72,42,0,0,0
1/27/1974,,70,46,0,0,0
1/28/1974,,62,43,0,0,0
1/29/1974,,67,35,0,0,0
1/30/1974,,73,37,0,0,0
1/31/1974,,77,44,0,0,0
2/1/1974,,75,54,0.01,0,0
2/2/1974,,83,55,0,0,0
2/3/1974,,65,46,0,0,0
2/4/1974,,67,37,0,0,0
2/5/1974,,72,43,0,0,0
2/6/1974,,63,41,0,0,0
2/7/1974,,47,36,0,0,0
2/8/1974,,51,28,0,0,0
2/9/1974,,63,31,0,0,0
2/10/1974,,70,31,0,0,0
2/11/1974,,73,38,0,0,0
2/12/1974,,78,44,0,0,0
2/13/1974,,81,56,0,0,0
2/14/1974,,76,64,0,0,0
2/15/1974,,72,54,0,0,0
2/16/1974,,70,43,0,0,0
2/17/1974,,70,42,0,0,0
2/18/1974,,78,56,0,0,0
2/19/1974,,74,44,0,0,0
2/20/1974,,80,47,0,0,0
2/21/1974,,71,46,0.35,0,0
2/22/1974,,62,38,0,0,0
2/23/1974,,73,38,0,0,0
2/24/1974,,54,36,0,0,0
2/25/1974,,54,28,0,0,0
2/26/1974,,63,31,0,0,0
2/27/1974,,72,48,0,0,0
2/28/1974,,81,60,0,0,0
3/1/1974,,80,56,0,0,0
3/2/1974,,83,63,0,0,0
3/3/1974,,83,64,0,0,0
3/4/1974,,81,65,0,0,0
3/5/1974,,81,66,0,0,0
3/6/1974,,81,68,0,0,0
3/7/1974,,82,69,0,0,0
3/8/1974,,82,66,0,0,0
3/9/1974,,82,70,0,0,0
3/10/1974,,82,70,0,0,0
3/11/1974,,85,69,0,0,0
3/12/1974,,76,63,0,0,0
3/13/1974,,74,55,0,0,0
3/14/1974,,64,54,0.21,0,0
3/15/1974,,72,56,0.07,0,0
3/16/1974,,69,54,0,0,0
3/17/1974,,80,48,0,0,0
3/18/1974,,82,66,0,0,0
3/19/1974,,90,62,0,0,0
3/20/1974,,83,49,0.01,0,0
3/21/1974,,57,38,0,0,0
3/22/1974,,70,38,0,0,0
3/23/1974,,80,39,0,0,0
3/24/1974,,39,33,1.05,0,0
3/25/1974,,46,36,0,0,0
3/26/1974,,65,45,0,0,0
3/27/1974,,77,50,0,0,0
3/28/1974,,88,61,0,0,0
3/29/1974,,89,51,0,0,0
3/30/1974,,92,51,0,0,0
3/31/1974,,90,62,0,0,0
4/1/1974,,89,58,0,0,0
4/2/1974,,86,53,0,0,0
4/3/1974,,86,64,0,0,0
4/4/1974,,69,51,0,0,0
4/5/1974,,71,41,0,0,0
4/6/1974,,77,43,0,0,0
4/7/1974,,91,58,0,0,0
4/8/1974,,76,54,0,0,0
4/9/1974,,76,45,0,0,0
4/10/1974,,75,57,0,0,0
4/11/1974,,78,57,0.9,0,0
4/12/1974,,84,61,0,0,0
4/13/1974,,89,66,0.19,0,0
4/14/1974,,70,55,0,0,0
4/15/1974,,63,50,0.04,0,0
4/16/1974,,78,46,0,0,0
4/17/1974,,80,52,0,0,0
4/18/1974,,79,57,0,0,0
4/19/1974,,80,66,0,0,0
4/20/1974,,76,68,0,0,0
4/21/1974,,84,71,0,0,0
4/22/1974,,77,65,0.44,0,0
4/23/1974,,81,61,0,0,0
4/24/1974,,81,60,0,0,0
4/25/1974,,81,59,0,0,0
4/26/1974,,80,62,0,0,0
4/27/1974,,82,64,0,0,0
4/28/1974,,85,68,0,0,0
4/29/1974,,83,71,0,0,0
4/30/1974,,77,65,0.22,0,0
5/1/1974,,77,65,0.87,0,0
5/2/1974,,88,70,0,0,0
5/3/1974,,90,66,0.1,0,0
5/4/1974,,84,65,0,0,0
5/5/1974,,77,62,0.59,0,0
5/6/1974,,77,61,0,0,0
5/7/1974,,78,63,0,0,0
5/8/1974,,86,62,0,0,0
5/9/1974,,87,64,3.32,0,0
5/10/1974,,75,63,0.01,0,0
5/11/1974,,83,63,0,0,0
5/12/1974,,88,66,0,0,0
5/13/1974,,87,69,0,0,0
5/14/1974,,86,75,0,0,0
5/15/1974,,92,75,0,0,0
5/16/1974,,89,76,0,0,0
5/17/1974,,89,75,0,0,0
5/18/1974,,90,74,0,0,0
5/19/1974,,89,72,0,0,0
5/20/1974,,87,71,0,0,0
5/21/1974,,89,72,0,0,0
5/22/1974,,89,70,0,0,0
5/23/1974,,90,68,0,0,0
5/24/1974,,92,72,0,0,0
5/25/1974,,91,74,0,0,0
5/26/1974,,88,68,0.61,0,0
5/27/1974,,88,65,0,0,0
5/28/1974,,91,67,0,0,0
5/29/1974,,93,73,0,0,0
5/30/1974,,90,69,0.14,0,0
5/31/1974,,91,67,0.24,0,0
6/1/1974,,86,65,0.19,0,0
6/2/1974,,88,69,0,0,0
6/3/1974,,88,73,0,0,0
6/4/1974,,91,73,0,0,0
6/5/1974,,92,76,0,0,0
6/6/1974,,91,76,0,0,0
6/7/1974,,92,78,0,0,0
6/8/1974,,92,80,0,0,0
6/9/1974,,87,65,0.01,0,0
6/10/1974,,85,65,0,0,0
6/11/1974,,91,70,0,0,0
6/12/1974,,90,69,0.01,0,0
6/13/1974,,91,65,0,0,0
6/14/1974,,92,69,0,0,0
6/15/1974,,94,69,0,0,0
6/16/1974,,94,71,0,0,0
6/17/1974,,95,71,0,0,0
6/18/1974,,92,73,0,0,0
6/19/1974,,93,71,0,0,0
6/20/1974,,93,72,0,0,0
6/21/1974,,94,72,0,0,0
6/22/1974,,95,71,0,0,0
6/23/1974,,98,73,0,0,0
6/24/1974,,87,69,0,0,0
6/25/1974,,86,59,0,0,0
6/26/1974,,86,63,0,0,0
6/27/1974,,88,61,0,0,0
6/28/1974,,89,64,0,0,0
6/29/1974,,91,66,0,0,0
6/30/1974,,94,65,0,0,0
7/1/1974,,93,73,0.03,0,0
7/2/1974,,95,73,0,0,0
7/3/1974,,95,74,0,0,0
7/4/1974,,95,70,0,0,0
7/5/1974,,96,75,0,0,0
7/6/1974,,96,69,0,0,0
7/7/1974,,95,72,0,0,0
7/8/1974,,94,70,0,0,0
7/9/1974,,95,73,0,0,0
7/10/1974,,96,72,0,0,0
7/11/1974,,91,71,0,0,0
7/12/1974,,88,70,0.25,0,0
7/13/1974,,94,70,0,0,0
7/14/1974,,97,71,0,0,0
7/15/1974,,95,75,0,0,0
7/16/1974,,95,73,0.07,0,0
7/17/1974,,90,72,0,0,0
7/18/1974,,94,73,0.26,0,0
7/19/1974,,94,70,0,0,0
7/20/1974,,97,71,0,0,0
7/21/1974,,100,73,0,0,0
7/22/1974,,102,74,0,0,0
7/23/1974,,100,74,0,0,0
7/24/1974,,97,75,0,0,0
7/25/1974,,98,76,0,0,0
7/26/1974,,100,78,0,0,0
7/27/1974,,98,79,0,0,0
7/28/1974,,101,74,0,0,0
7/29/1974,,101,72,0,0,0
7/30/1974,,93,74,0,0,0
7/31/1974,,93,76,0,0,0
8/1/1974,,96,73,0,0,0
8/2/1974,,81,72,0.12,0,0
8/3/1974,,92,71,0,0,0
8/4/1974,,83,71,1.45,0,0
8/5/1974,,83,72,0.03,0,0
8/6/1974,,80,71,0.54,0,0
8/7/1974,,80,71,0.67,0,0
8/8/1974,,86,69,2.78,0,0
8/9/1974,,92,75,0,0,0
8/10/1974,,93,77,0,0,0
8/11/1974,,93,74,0,0,0
8/12/1974,,93,76,0,0,0
8/13/1974,,94,75,0,0,0
8/14/1974,,93,76,0,0,0
8/15/1974,,94,74,0,0,0
8/16/1974,,94,74,0,0,0
8/17/1974,,95,73,0,0,0
8/18/1974,,95,72,0,0,0
8/19/1974,,95,75,0,0,0
8/20/1974,,95,74,0,0,0
8/21/1974,,94,72,0,0,0
8/22/1974,,93,73,0,0,0
8/23/1974,,94,72,0,0,0
8/24/1974,,93,72,0,0,0
8/25/1974,,88,72,0.02,0,0
8/26/1974,,84,72,0.34,0,0
8/27/1974,,89,70,0.02,0,0
8/28/1974,,92,71,1.5,0,0
8/29/1974,,77,71,0.73,0,0
8/30/1974,,82,71,0.7,0,0
8/31/1974,,90,74,0,0,0
9/1/1974,,91,73,0,0,0
9/2/1974,,91,67,0,0,0
9/3/1974,,73,59,0.02,0,0
9/4/1974,,76,58,0,0,0
9/5/1974,,78,56,0,0,0
9/6/1974,,82,57,0,0,0
9/7/1974,,85,62,0,0,0
9/8/1974,,88,67,0,0,0
9/9/1974,,75,68,0.33,0,0
9/10/1974,,84,71,0.02,0,0
9/11/1974,,87,73,0.02,0,0
9/12/1974,,79,73,0.41,0,0
9/13/1974,,73,63,0.04,0,0
9/14/1974,,68,63,0.07,0,0
9/15/1974,,77,67,0,0,0
9/16/1974,,87,73,0.02,0,0
9/17/1974,,88,73,0,0,0
9/18/1974,,87,72,0,0,0
9/19/1974,,88,72,0,0,0
9/20/1974,,87,72,0,0,0
9/21/1974,,76,69,0.15,0,0
9/22/1974,,76,64,0,0,0
9/23/1974,,73,59,0,0,0
9/24/1974,,72,59,0.08,0,0
9/25/1974,,62,57,0.42,0,0
9/26/1974,,80,59,0,0,0
9/27/1974,,86,58,0,0,0
9/28/1974,,83,57,0,0,0
9/29/1974,,79,53,0,0,0
9/30/1974,,80,50,0,0,0
10/1/1974,,82,52,0,0,0
10/2/1974,,84,53,0,0,0
10/3/1974,,83,58,0,0,0
10/4/1974,,83,59,0,0,0
10/5/1974,,84,59,0,0,0
10/6/1974,,82,63,0,0,0
10/7/1974,,83,63,0,0,0
10/8/1974,,83,59,0,0,0
10/9/1974,,86,61,0,0,0
10/10/1974,,87,61,0,0,0
10/11/1974,,84,64,0,0,0
10/12/1974,,83,61,0,0,0
10/13/1974,,84,67,0.2,0,0
10/14/1974,,83,55,0.41,0,0
10/15/1974,,69,50,0.08,0,0
10/16/1974,,74,44,0,0,0
10/17/1974,,81,48,0,0,0
10/18/1974,,84,51,0,0,0
10/19/1974,,82,58,0,0,0
10/20/1974,,79,56,0,0,0
10/21/1974,,77,62,0,0,0
10/22/1974,,78,56,0,0,0
10/23/1974,,76,66,0.81,0,0
10/24/1974,,70,62,0.19,0,0
10/25/1974,,73,59,0,0,0
10/26/1974,,76,55,0,0,0
10/27/1974,,76,57,0,0,0
10/28/1974,,80,67,0.19,0,0
10/29/1974,,84,61,0,0,0
10/30/1974,,81,73,0.6,0,0
10/31/1974,,74,61,0.97,0,0
11/1/1974,,78,60,0.01,0,0
11/2/1974,,80,70,0,0,0
11/3/1974,,80,70,0,0,0
11/4/1974,,71,47,0.55,0,0
11/5/1974,,61,45,0,0,0
11/6/1974,,67,49,0.04,0,0
11/7/1974,,54,48,1.05,0,0
11/8/1974,,53,48,0.02,0,0
11/9/1974,,57,51,0.09,0,0
11/10/1974,,73,55,0.41,0,0
11/11/1974,,68,49,0,0,0
11/12/1974,,65,47,0,0,0
11/13/1974,,73,41,0,0,0
11/14/1974,,59,42,0,0,0
11/15/1974,,56,37,0,0,0
11/16/1974,,63,52,0,0,0
11/17/1974,,66,51,0,0,0
11/18/1974,,61,51,0,0,0
11/19/1974,,77,61,0,0,0
11/20/1974,,70,44,0,0,0
11/21/1974,,73,41,0,0,0
11/22/1974,,77,49,0,0,0
11/23/1974,,77,64,4.62,0,0
11/24/1974,,65,46,0.47,0,0
11/25/1974,,58,39,0,0,0
11/26/1974,,63,35,0,0,0
11/27/1974,,63,41,0,0,0
11/28/1974,,70,37,0,0,0
11/29/1974,,60,33,0.09,0,0
11/30/1974,,46,27,0,0,0
12/1/1974,,50,30,0,0,0
12/2/1974,,53,35,0,0,0
12/3/1974,,58,31,0,0,0
12/4/1974,,55,34,0,0,0
12/5/1974,,63,50,0.05,0,0
12/6/1974,,74,49,0,0,0
12/7/1974,,66,47,0,0,0
12/8/1974,,54,37,0,0,0
12/9/1974,,44,30,0,0,0
12/10/1974,,43,36,0.87,0,0
12/11/1974,,61,33,0,0,0
12/12/1974,,71,36,0,0,0
12/13/1974,,68,48,0,0,0
12/14/1974,,63,49,0.15,0,0
12/15/1974,,63,35,0,0,0
12/16/1974,,55,36,0,0,0
12/17/1974,,65,32,0,0,0
12/18/1974,,69,38,0,0,0
12/19/1974,,61,38,0,0,0
12/20/1974,,62,39,0,0,0
12/21/1974,,74,34,0,0,0
12/22/1974,,76,45,0,0,0
12/23/1974,,75,66,0,0,0
12/24/1974,,72,42,0.16,0,0
12/25/1974,,42,35,0.21,0,0
12/26/1974,,41,35,0.1,0,0
12/27/1974,,50,41,0.05,0,0
12/28/1974,,52,47,0.03,0,0
12/29/1974,,61,51,0,0,0
12/30/1974,,68,57,0.21,0,0
12/31/1974,,68,48,0.17,0,0
1/1/1975,,48,42,0.04,0,0
1/2/1975,,47,37,0.14,0,0
1/3/1975,,53,37,0,0,0
1/4/1975,,56,30,0,0,0
1/5/1975,,67,35,0,0,0
1/6/1975,,69,33,0,0,0
1/7/1975,,77,53,0,0,0
1/8/1975,,68,46,0,0,0
1/9/1975,,71,44,0.06,0,0
1/10/1975,,61,40,0,0,0
1/11/1975,,57,37,0.51,0,0
1/12/1975,,40,23,0.02,0,0
1/13/1975,,47,20,0,0,0
1/14/1975,,58,28,0,0,0
1/15/1975,,65,30,0,0,0
1/16/1975,,65,41,0,0,0
1/17/1975,,64,45,0,0,0
1/18/1975,,67,55,0,0,0
1/19/1975,,61,41,0,0,0
1/20/1975,,56,31,0,0,0
1/21/1975,,65,31,0,0,0
1/22/1975,,55,43,0,0,0
1/23/1975,,65,44,0,0,0
1/24/1975,,70,45,0,0,0
